project,sprint.name,issues,velocity,work_capacity,sprint.startDate,sprint.endDate,storypoints,sprint_length,focus_factor,fields.assignee.name,old_devs,old_devs_abs,new_devs_abs,turnover_abs,current_devs_abs,turnover,new_devs,sprint.nbr,TSI,TSI_inv,individual_velocity,sprint.key
tistud,2013 Sprint 18,30,124.0,146.0,2013-08-23 00:00:00+00:00,2013-09-06 00:00:00+00:00,153.0,14.0,0.8493150684931506,['pinnamuri' 'cwilliams' 'mxia'],['sgibly' 'mxia' 'kkolipaka' 'cwilliams' 'pinnamuri'],5.0,0.0,2.0,3,0.5,0.0,41.0,1.4,0.7142857142857143,41.333333333333336,tistud_2013 Sprint 18
tistud,2013 Sprint 19,33,131.0,136.0,2013-09-06 00:00:00+00:00,2013-09-20 00:00:00+00:00,145.0,14.0,0.9632352941176471,['mxia' 'pinnamuri' 'cwilliams'],['pinnamuri' 'cwilliams' 'mxia'],3.0,0.0,0.0,3,0.0,0.0,42.0,1.0,1.0,43.666666666666664,tistud_2013 Sprint 19
tistud,2013 Sprint 20,22,95.0,121.0,2013-09-20 00:00:00+00:00,2013-10-04 00:00:00+00:00,116.0,14.0,0.7851239669421488,['cwilliams' 'pinnamuri' 'mxia'],['mxia' 'pinnamuri' 'cwilliams'],3.0,0.0,0.0,3,0.0,0.0,43.0,1.0,1.0,31.666666666666668,tistud_2013 Sprint 20
tistud,2013 Sprint 21,27,139.0,186.0,2013-10-04 00:00:00+00:00,2013-10-18 00:00:00+00:00,144.0,14.0,0.7473118279569892,['pinnamuri' 'cwilliams' 'mxia'],['cwilliams' 'pinnamuri' 'mxia'],3.0,0.0,0.0,3,0.0,0.0,44.0,1.0,1.0,46.333333333333336,tistud_2013 Sprint 21
tistud,2013 Sprint 22,57,194.0,222.0,2013-10-18 00:00:00+00:00,2013-11-01 00:00:00+00:00,270.0,14.0,0.8738738738738738,['mxia' 'cwilliams' 'pinnamuri' 'kkolipaka'],['pinnamuri' 'cwilliams' 'mxia'],3.0,1.0,0.0,4,0.0,0.2857142857142857,45.0,1.2,0.8333333333333334,48.5,tistud_2013 Sprint 22
tistud,2013 Sprint 23,59,253.0,340.0,2013-11-01 00:00:00+00:00,2013-11-15 00:00:00+00:00,302.0,14.0,0.7441176470588236,['mxia' 'pinnamuri' 'cwilliams'],['mxia' 'cwilliams' 'pinnamuri' 'kkolipaka'],4.0,0.0,1.0,3,0.2857142857142857,0.0,46.0,1.2,0.8333333333333334,84.33333333333333,tistud_2013 Sprint 23
tistud,2013 Sprint 24,32,119.0,155.0,2013-11-15 00:00:00+00:00,2013-11-29 00:00:00+00:00,169.0,14.0,0.7677419354838709,['pinnamuri' 'mxia' 'cwilliams'],['mxia' 'pinnamuri' 'cwilliams'],3.0,0.0,0.0,3,0.0,0.0,47.0,1.0,1.0,39.666666666666664,tistud_2013 Sprint 24
tistud,2013 Sprint 25,39,152.0,171.0,2013-11-29 00:00:00+00:00,2013-12-13 00:00:00+00:00,189.0,14.0,0.8888888888888888,['mxia' 'pinnamuri' 'cwilliams'],['pinnamuri' 'mxia' 'cwilliams'],3.0,0.0,0.0,3,0.0,0.0,48.0,1.0,1.0,50.666666666666664,tistud_2013 Sprint 25
tistud,2013 Sprint 26,21,55.0,68.0,2013-12-13 00:00:00+00:00,2014-01-03 00:00:00+00:00,97.0,21.0,0.8088235294117647,['pinnamuri' 'mxia' 'cwilliams'],['mxia' 'pinnamuri' 'cwilliams'],3.0,0.0,0.0,3,0.0,0.0,49.0,1.0,1.0,18.333333333333332,tistud_2013 Sprint 26
tistud,2014 Sprint 01,26,95.0,110.0,2014-01-03 00:00:00+00:00,2014-01-17 00:00:00+00:00,121.0,14.0,0.8636363636363636,['mxia' 'cwilliams' 'pinnamuri'],['pinnamuri' 'mxia' 'cwilliams'],3.0,0.0,0.0,3,0.0,0.0,50.0,1.0,1.0,31.666666666666668,tistud_2014 Sprint 01
tistud,2014 Sprint 02,12,59.0,67.0,2014-01-17 00:00:00+00:00,2014-01-31 00:00:00+00:00,59.0,14.0,0.8805970149253731,['mxia' 'cwilliams' 'pinnamuri'],['mxia' 'cwilliams' 'pinnamuri'],3.0,0.0,0.0,3,0.0,0.0,51.0,1.0,1.0,19.666666666666668,tistud_2014 Sprint 02
tistud,2014 Sprint 03,14,69.0,69.0,2014-01-31 00:00:00+00:00,2014-02-14 00:00:00+00:00,90.0,14.0,1.0,['mxia' 'cwilliams' 'pinnamuri'],['mxia' 'cwilliams' 'pinnamuri'],3.0,0.0,0.0,3,0.0,0.0,52.0,1.0,1.0,23.0,tistud_2014 Sprint 03
tistud,2014 Sprint 04,10,31.0,47.0,2014-02-14 00:00:00+00:00,2014-02-28 00:00:00+00:00,44.0,14.0,0.6595744680851063,['pinnamuri' 'mxia' 'kkolipaka'],['mxia' 'cwilliams' 'pinnamuri'],3.0,1.0,1.0,3,0.3333333333333333,0.3333333333333333,53.0,1.4,0.7142857142857143,10.333333333333334,tistud_2014 Sprint 04
tistud,2014 Sprint 05,21,100.0,145.0,2014-02-28 00:00:00+00:00,2014-03-14 00:00:00+00:00,140.0,14.0,0.6896551724137931,['cwilliams' 'pinnamuri'],['pinnamuri' 'mxia' 'kkolipaka'],3.0,1.0,2.0,2,0.8,0.4,54.0,1.6,0.625,50.0,tistud_2014 Sprint 05
tistud,2014 Sprint 06,17,44.0,92.0,2014-03-14 00:00:00+00:00,2014-03-28 00:00:00+00:00,94.0,14.0,0.4782608695652174,['cwilliams' 'pinnamuri'],['cwilliams' 'pinnamuri'],2.0,0.0,0.0,2,0.0,0.0,55.0,1.0,1.0,22.0,tistud_2014 Sprint 06
tistud,2014 Sprint 07,23,69.0,108.0,2014-03-28 00:00:00+00:00,2014-04-11 00:00:00+00:00,126.0,14.0,0.6388888888888888,['pinnamuri' 'cwilliams'],['cwilliams' 'pinnamuri'],2.0,0.0,0.0,2,0.0,0.0,56.0,1.0,1.0,34.5,tistud_2014 Sprint 07
tistud,2014 Sprint 08,17,57.0,96.0,2014-04-11 00:00:00+00:00,2014-04-24 00:00:00+00:00,89.0,13.0,0.59375,['pinnamuri' 'cwilliams'],['pinnamuri' 'cwilliams'],2.0,0.0,0.0,2,0.0,0.0,57.0,1.0,1.0,28.5,tistud_2014 Sprint 08
xd,Sprint 2,10,8.0,28.0,2013-05-06 17:52:35.477000+00:00,2013-05-10 17:52:35.477000+00:00,12.0,4.0,0.2857142857142857,['mark.fisher' 'mark.pollack' 'luke' 'mminella'],"['thomas.risberg' 'grussell' 'mark.pollack' 'dturanski' 'grenfro' 'luke'
 'eric.bottard' 'david_syer' 'iperumal' 'hillert' nan 'jvalkeal'
 'mark.fisher']",13.0,1.0,10.0,4,1.1764705882352942,0.11764705882352941,1.0,2.8333333333333335,0.3529411764705882,2.0,xd_Sprint 2
xd,Sprint 3,15,13.0,42.0,2013-05-15 00:37:45.317000+00:00,2013-05-20 00:37:45.317000+00:00,72.0,5.0,0.30952380952380953,"['mark.pollack' 'wkoh' 'dturanski' nan 'mminella' 'luke' 'mark.fisher'
 'grussell']","['pperalta' 'dturanski' 'hillert' 'iperumal' 'eric.bottard' 'grenfro'
 'grussell' 'mark.pollack']",8.0,5.0,5.0,8,0.625,0.625,2.0,2.6666666666666665,0.375,1.625,xd_Sprint 3
xd,Sprint 4,29,36.0,47.0,2013-05-20 17:05:45.166000+00:00,2013-05-24 17:05:45.166000+00:00,57.0,4.0,0.7659574468085106,"['mark.fisher' 'wkoh' 'iperumal' 'mark.pollack' 'hillert' 'dturanski'
 'thomas.risberg' nan 'luke' 'grussell']","[nan 'grussell' 'hillert' 'iperumal' 'eric.bottard' 'grenfro'
 'mark.pollack' 'mark.fisher' 'dturanski' 'pperalta' 'thomas.risberg']",11.0,2.0,3.0,10,0.2857142857142857,0.19047619047619047,3.0,1.8333333333333333,0.5454545454545455,3.6,xd_Sprint 4
xd,Sprint 5,33,123.0,267.0,2013-05-28 17:25:32.907000+00:00,2013-06-03 17:25:32.907000+00:00,203.0,6.0,0.4606741573033708,"['grussell' 'jencompgeek' 'luke' 'dturanski' 'iperumal' 'mark.pollack'
 'hillert' 'eric.bottard' 'wkoh']","['smaldini' 'thomas.risberg' 'pperalta' 'iperumal' 'hillert' 'mbogoevici'
 'aclement' 'grenfro' 'grussell' 'mark.pollack' 'thomasd' 'mminella'
 'jbrisbin' 'dturanski' 'eric.bottard' nan]",16.0,3.0,10.0,9,0.8,0.24,4.0,3.1666666666666665,0.31578947368421056,13.666666666666666,xd_Sprint 5
xd,Sprint 6,59,165.0,213.0,2013-06-03 19:45:19.060000+00:00,2013-06-12 19:45:00+00:00,265.0,8.0,0.7746478873239436,"['mark.fisher' 'aclement' 'jencompgeek' 'luke' 'eric.bottard' 'dturanski'
 nan 'grussell' 'iperumal' 'mark.pollack' 'hillert']","['thomas.risberg' 'grussell' 'mbogoevici' 'mark.fisher' 'mminella' 'sabby'
 'dturanski']",7.0,8.0,4.0,11,0.4444444444444444,0.8888888888888888,5.0,3.0,0.3333333333333333,15.0,xd_Sprint 6
xd,Sprint 7,12,35.0,45.0,2013-06-18 11:37:48.461000+00:00,2013-06-21 11:37:48.461000+00:00,39.0,3.0,0.7777777777777778,"['grussell' 'eric.bottard' 'luke' 'mark.fisher' 'hillert' 'grenfro'
 'jencompgeek']",['grussell' 'abilan' 'dturanski' nan 'iperumal'],5.0,6.0,4.0,7,0.6666666666666666,1.0,6.0,2.6666666666666665,0.375,5.0,xd_Sprint 7
xd,Sprint 8,24,150.0,242.0,2013-06-25 21:53:02.156000+00:00,2013-06-28 21:53:02.156000+00:00,168.0,3.0,0.6198347107438017,"['thomas.risberg' 'iperumal' 'grenfro' 'mark.fisher' 'eric.bottard'
 'hillert' 'dturanski' 'luke' 'mminella']","['grussell' 'eric.bottard' 'luke' 'mark.fisher' 'hillert' 'grenfro'
 'jencompgeek']",7.0,4.0,2.0,9,0.25,0.5,7.0,2.0,0.5,16.666666666666668,xd_Sprint 8
xd,Sprint 9,36,29.0,113.0,2013-07-01 18:00:54.833000+00:00,2013-07-05 18:00:54.833000+00:00,236.0,4.0,0.25663716814159293,"['grenfro' 'hillert' 'dturanski' 'iperumal' 'luke' nan 'eric.bottard'
 'jencompgeek']","['thomas.risberg' 'iperumal' 'grenfro' 'mark.fisher' 'eric.bottard'
 'hillert' 'dturanski' 'luke' 'mminella']",9.0,2.0,3.0,8,0.35294117647058826,0.23529411764705882,8.0,1.8333333333333333,0.5454545454545455,3.625,xd_Sprint 9
xd,Sprint 10,41,147.0,363.0,2013-07-08 17:29:14.200000+00:00,2013-07-12 17:29:14.200000+00:00,236.0,4.0,0.4049586776859504,"['dturanski' 'grussell' 'luke' 'eric.bottard' 'iperumal' 'thomas.risberg'
 'hillert' 'grenfro' 'aclement' 'mark.pollack' 'mark.fisher' 'jencompgeek']","['grussell' 'mark.fisher' 'thomas.risberg' 'hillert' 'mark.pollack'
 'dturanski']",6.0,6.0,0.0,12,0.0,0.6666666666666666,9.0,2.0,0.5,12.25,xd_Sprint 10
xd,Sprint 11,31,44.0,120.0,2013-07-16 13:07:24.219000+00:00,2013-07-19 13:07:24.219000+00:00,176.0,3.0,0.36666666666666664,"['eric.bottard' 'dturanski' 'iperumal' 'grussell' 'hillert' 'luke'
 'kparikh' 'grenfro' 'thomas.risberg' 'mark.pollack']","['dturanski' 'grussell' 'luke' 'eric.bottard' 'iperumal' 'thomas.risberg'
 'hillert' 'grenfro' 'aclement' 'mark.pollack' 'mark.fisher' 'jencompgeek']",12.0,1.0,3.0,10,0.2727272727272727,0.09090909090909091,10.0,1.6666666666666667,0.6,4.4,xd_Sprint 11
xd,Sprint 12,109,111.0,118.0,2013-07-22 17:07:04.657000+00:00,2013-07-31 17:07:00+00:00,286.0,8.0,0.940677966101695,"['hillert' 'eric.bottard' 'grussell' 'iperumal' 'mark.fisher'
 'thomas.risberg' 'dturanski' nan 'jencompgeek' 'mark.pollack' 'grenfro'
 'luke' 'kparikh' 'aclement']","['eric.bottard' 'dturanski' 'iperumal' 'grussell' 'hillert' 'luke'
 'kparikh' 'grenfro' 'thomas.risberg' 'mark.pollack']",10.0,4.0,0.0,14,0.0,0.3333333333333333,11.0,1.6666666666666667,0.6,7.928571428571429,xd_Sprint 12
xd,Sprint 13,18,46.0,212.0,2013-08-12 16:26:28.304000+00:00,2013-08-20 16:26:00+00:00,49.0,7.0,0.2169811320754717,"['jencompgeek' 'iperumal' 'mark.fisher' 'eric.bottard' 'mark.pollack'
 'grenfro' 'dturanski' 'hillert' 'luke']","['hillert' 'eric.bottard' 'grussell' 'iperumal' 'mark.fisher'
 'thomas.risberg' 'dturanski' nan 'jencompgeek' 'mark.pollack' 'grenfro'
 'luke' 'kparikh' 'aclement']",14.0,0.0,5.0,9,0.43478260869565216,0.0,12.0,1.8333333333333333,0.5454545454545455,5.111111111111111,xd_Sprint 13
xd,Sprint 14,27,86.0,113.0,2013-08-20 21:38:41.391000+00:00,2013-08-29 17:21:00+00:00,115.0,8.0,0.7610619469026548,"['hillert' 'grenfro' 'iperumal' 'dturanski' 'aeisenberg' 'eric.bottard'
 'jencompgeek' 'mark.fisher' 'jbrisbin']","['jencompgeek' 'iperumal' 'mark.fisher' 'eric.bottard' 'mark.pollack'
 'grenfro' 'dturanski' 'hillert' 'luke']",9.0,2.0,2.0,9,0.2222222222222222,0.2222222222222222,13.0,1.6666666666666667,0.6,9.555555555555555,xd_Sprint 14
xd,Sprint 15,30,62.0,68.0,2013-08-29 17:38:29.922000+00:00,2013-09-05 17:38:29.922000+00:00,110.0,7.0,0.9117647058823529,"['jencompgeek' 'eric.bottard' 'dturanski' 'mark.fisher' 'grenfro' nan
 'luke' 'hillert' 'iperumal']","['hillert' 'grenfro' 'iperumal' 'dturanski' 'aeisenberg' 'eric.bottard'
 'jencompgeek' 'mark.fisher' 'jbrisbin']",9.0,2.0,2.0,9,0.2222222222222222,0.2222222222222222,14.0,1.6666666666666667,0.6,6.888888888888889,xd_Sprint 15
xd,Sprint 16,40,118.0,173.0,2013-09-18 16:36:49.519000+00:00,2013-10-10 16:36:00+00:00,140.0,21.0,0.6820809248554913,"['grussell' 'eric.bottard' 'iperumal' 'grenfro' 'luke' 'thomas.risberg'
 'dturanski' 'jencompgeek' 'jbrisbin' 'hillert' 'mark.fisher' 'aclement'
 'mark.pollack']","['jencompgeek' 'eric.bottard' 'dturanski' 'mark.fisher' 'grenfro' nan
 'luke' 'hillert' 'iperumal']",9.0,5.0,1.0,13,0.09090909090909091,0.45454545454545453,15.0,2.0,0.5,9.076923076923077,xd_Sprint 16
xd,Sprint 17,20,104.0,128.0,2013-10-11 16:05:23.650000+00:00,2013-10-18 16:05:23.650000+00:00,149.0,7.0,0.8125,"['dturanski' 'eric.bottard' 'grussell' 'iperumal' nan 'luke'
 'mark.pollack' 'grenfro' 'thomas.risberg']","['grussell' 'eric.bottard' 'iperumal' 'grenfro' 'luke' 'thomas.risberg'
 'dturanski' 'jencompgeek' 'jbrisbin' 'hillert' 'mark.fisher' 'aclement'
 'mark.pollack']",13.0,1.0,5.0,9,0.45454545454545453,0.09090909090909091,16.0,2.0,0.5,11.555555555555555,xd_Sprint 17
xd,Sprint 18,44,195.0,386.0,2013-10-23 16:12:37.406000+00:00,2013-11-12 17:12:00+00:00,228.0,20.0,0.5051813471502591,"['mark.fisher' 'thomas.risberg' 'eric.bottard' 'hillert' 'grussell'
 'iperumal' 'dturanski' 'luke' 'grenfro' 'aclement' nan]","['dturanski' 'eric.bottard' 'grussell' 'iperumal' nan 'luke'
 'mark.pollack' 'grenfro' 'thomas.risberg']",9.0,3.0,1.0,11,0.1,0.3,17.0,1.6666666666666667,0.6,17.727272727272727,xd_Sprint 18
xd,Sprint 19,69,188.0,303.0,2013-11-19 15:43:59.458000+00:00,2013-12-10 15:43:59.458000+00:00,358.0,21.0,0.6204620462046204,"['thomas.risberg' 'grussell' 'mark.pollack' 'dturanski' 'grenfro' 'luke'
 'eric.bottard' 'david_syer' 'iperumal' 'hillert' nan 'jvalkeal'
 'mark.fisher']","['mark.fisher' 'thomas.risberg' 'eric.bottard' 'hillert' 'grussell'
 'iperumal' 'dturanski' 'luke' 'grenfro' 'aclement' nan]",11.0,3.0,1.0,13,0.08333333333333333,0.25,18.0,1.6666666666666667,0.6,14.461538461538462,xd_Sprint 19
xd,Sprint 20,41,121.0,205.0,2013-12-13 17:15:57.945000+00:00,2014-01-10 17:15:00+00:00,224.0,27.0,0.5902439024390244,"['hillert' 'thomas.risberg' 'mark.pollack' 'luke' 'iperumal'
 'eric.bottard' 'grenfro' 'jvalkeal' 'dturanski' 'grussell' nan
 'mark.fisher']",['mark.fisher' 'mark.pollack' 'luke' 'mminella'],4.0,9.0,1.0,12,0.125,1.125,19.0,2.6666666666666665,0.375,10.083333333333334,xd_Sprint 20
xd,Sprint 21,60,283.0,336.0,2014-01-14 20:15:01.789000+00:00,2014-02-10 20:02:00+00:00,306.0,26.0,0.8422619047619048,"['eric.bottard' 'iperumal' 'luke' 'grussell' 'dturanski' 'grenfro'
 'thomas.risberg' 'jvalkeal' 'hillert' nan]","['hillert' 'thomas.risberg' 'mark.pollack' 'luke' 'iperumal'
 'eric.bottard' 'grenfro' 'jvalkeal' 'dturanski' 'grussell' nan
 'mark.fisher']",12.0,0.0,2.0,10,0.18181818181818182,0.0,20.0,1.3333333333333333,0.75,28.3,xd_Sprint 21
xd,Sprint 22,39,93.0,178.0,2014-02-12 15:46:16.242000+00:00,2014-03-04 15:46:00+00:00,170.0,19.0,0.5224719101123596,"['mark.fisher' 'iperumal' 'dturanski' 'thomas.risberg' 'hillert'
 'eric.bottard' 'grenfro' 'luke' nan]","['eric.bottard' 'iperumal' 'luke' 'grussell' 'dturanski' 'grenfro'
 'thomas.risberg' 'jvalkeal' 'hillert' nan]",10.0,1.0,2.0,9,0.21052631578947367,0.10526315789473684,21.0,1.5,0.6666666666666666,10.333333333333334,xd_Sprint 22
xd,Sprint 23,23,39.0,105.0,2014-03-04 20:30:13.270000+00:00,2014-03-18 19:30:00+00:00,137.0,13.0,0.37142857142857144,"['mark.fisher' 'luke' 'thomas.risberg' 'grenfro' 'iperumal' 'dturanski'
 'eric.bottard' 'hillert' 'jvalkeal']","['mark.fisher' 'iperumal' 'dturanski' 'thomas.risberg' 'hillert'
 'eric.bottard' 'grenfro' 'luke' nan]",9.0,1.0,1.0,9,0.1111111111111111,0.1111111111111111,22.0,1.3333333333333333,0.75,4.333333333333333,xd_Sprint 23
xd,Sprint 24,59,302.0,520.0,2014-03-19 01:46:08.444000+00:00,2014-04-04 01:46:00+00:00,415.0,15.0,0.5807692307692308,"['mark.fisher' 'jbrisbin' 'grenfro' 'iperumal' 'mark.pollack'
 'thomas.risberg' 'luke' 'eric.bottard' 'grussell' 'hillert' 'dturanski'
 'thomasd' 'kparikh' 'jvalkeal']","['mark.fisher' 'luke' 'thomas.risberg' 'grenfro' 'iperumal' 'dturanski'
 'eric.bottard' 'hillert' 'jvalkeal']",9.0,5.0,0.0,14,0.0,0.43478260869565216,23.0,1.8333333333333333,0.5454545454545455,21.571428571428573,xd_Sprint 24
xd,Sprint 25,71,189.0,285.0,2014-04-03 21:50:30.577000+00:00,2014-04-15 21:50:00+00:00,290.0,11.0,0.6631578947368421,"['mark.fisher' 'iperumal' 'eric.bottard' 'grenfro' 'dturanski'
 'thomas.risberg' 'hillert' 'mark.pollack' nan 'grussell' 'pperalta'
 'luke' 'thomasd']","['mark.fisher' 'jbrisbin' 'grenfro' 'iperumal' 'mark.pollack'
 'thomas.risberg' 'luke' 'eric.bottard' 'grussell' 'hillert' 'dturanski'
 'thomasd' 'kparikh' 'jvalkeal']",14.0,2.0,3.0,13,0.2222222222222222,0.14814814814814814,24.0,1.8333333333333333,0.5454545454545455,14.538461538461538,xd_Sprint 25
xd,Sprint 26,51,191.0,414.0,2014-04-17 21:00:15.115000+00:00,2014-04-30 21:00:00+00:00,430.0,12.0,0.4613526570048309,"['iperumal' 'grussell' 'mark.fisher' 'dturanski' 'pperalta'
 'thomas.risberg' 'eric.bottard' 'grenfro' 'hillert']","['mark.fisher' 'iperumal' 'eric.bottard' 'grenfro' 'dturanski'
 'thomas.risberg' 'hillert' 'mark.pollack' nan 'grussell' 'pperalta'
 'luke' 'thomasd']",13.0,0.0,4.0,9,0.36363636363636365,0.0,25.0,1.6666666666666667,0.6,21.22222222222222,xd_Sprint 26
xd,Sprint 27,94,492.0,759.0,2014-04-30 22:50:45.900000+00:00,2014-05-21 22:50:00+00:00,789.0,20.0,0.6482213438735178,"['grussell' 'dturanski' 'pperalta' nan 'grenfro' 'eric.bottard'
 'david_syer' 'iperumal' 'mark.pollack' 'thomas.risberg' 'mark.fisher'
 'hillert' 'mminella' 'aclement' 'jbrisbin']","['iperumal' 'grussell' 'mark.fisher' 'dturanski' 'pperalta'
 'thomas.risberg' 'eric.bottard' 'grenfro' 'hillert']",9.0,6.0,0.0,15,0.0,0.5,26.0,2.0,0.5,32.8,xd_Sprint 27
xd,Sprint 28,31,97.0,153.0,2014-05-21 20:53:08.503000+00:00,2014-05-30 20:53:00+00:00,252.0,8.0,0.6339869281045751,"['grenfro' 'iperumal' 'mark.fisher' 'jvalkeal' 'thomas.risberg'
 'mark.pollack' 'grussell' 'dturanski' 'pperalta' 'hillert' 'eric.bottard']","['grussell' 'dturanski' 'pperalta' nan 'grenfro' 'eric.bottard'
 'david_syer' 'iperumal' 'mark.pollack' 'thomas.risberg' 'mark.fisher'
 'hillert' 'mminella' 'aclement' 'jbrisbin']",15.0,1.0,5.0,11,0.38461538461538464,0.07692307692307693,27.0,2.0,0.5,8.818181818181818,xd_Sprint 28
xd,Sprint 29,22,63.0,217.0,2014-06-04 14:08:00.788000+00:00,2014-06-12 14:08:00+00:00,89.0,7.0,0.2903225806451613,"['pperalta' 'dturanski' 'hillert' 'iperumal' 'eric.bottard' 'grenfro'
 'grussell' 'mark.pollack']","['grenfro' 'iperumal' 'mark.fisher' 'jvalkeal' 'thomas.risberg'
 'mark.pollack' 'grussell' 'dturanski' 'pperalta' 'hillert' 'eric.bottard']",11.0,0.0,3.0,8,0.3157894736842105,0.0,28.0,1.5,0.6666666666666666,7.875,xd_Sprint 29
xd,Sprint 30,66,290.0,421.0,2014-06-12 16:10:24.250000+00:00,2014-07-01 16:10:00+00:00,390.0,18.0,0.6888361045130641,"['iperumal' 'pperalta' 'david_syer' 'grussell' 'hillert' 'eric.bottard'
 'dturanski' 'mark.pollack' 'grenfro' 'thomas.risberg' 'mark.fisher' nan
 'jvalkeal' 'liujiong' 'mminella' 'fbiville']","['mark.pollack' 'wkoh' 'dturanski' nan 'mminella' 'luke' 'mark.fisher'
 'grussell']",8.0,10.0,2.0,16,0.16666666666666666,0.8333333333333334,29.0,3.0,0.3333333333333333,18.125,xd_Sprint 30
xd,Sprint 31,61,144.2,155.2,2014-07-01 19:50:22.260000+00:00,2014-07-18 19:50:00+00:00,299.2,16.0,0.9291237113402062,"['iperumal' 'thomas.risberg' 'pperalta' 'grussell' 'eric.bottard'
 'hillert' 'mark.fisher' nan 'mark.pollack' 'nebhale' 'dturanski'
 'jvalkeal' 'grenfro' 'mminella']","['iperumal' 'pperalta' 'david_syer' 'grussell' 'hillert' 'eric.bottard'
 'dturanski' 'mark.pollack' 'grenfro' 'thomas.risberg' 'mark.fisher' nan
 'jvalkeal' 'liujiong' 'mminella' 'fbiville']",16.0,1.0,3.0,14,0.2,0.06666666666666667,30.0,1.6666666666666667,0.6,10.299999999999999,xd_Sprint 31
xd,Sprint 32,65,114.0,136.0,2014-07-21 15:28:54.304000+00:00,2014-07-29 15:28:00+00:00,147.0,7.0,0.8382352941176471,"['mark.fisher' 'iperumal' 'thomas.risberg' 'hillert' 'mark.pollack' nan
 'dturanski' 'grenfro' 'eric.bottard' 'pperalta' 'kparikh' 'grussell']","['iperumal' 'thomas.risberg' 'pperalta' 'grussell' 'eric.bottard'
 'hillert' 'mark.fisher' nan 'mark.pollack' 'nebhale' 'dturanski'
 'jvalkeal' 'grenfro' 'mminella']",14.0,1.0,3.0,12,0.23076923076923078,0.07692307692307693,31.0,1.6666666666666667,0.6,9.5,xd_Sprint 32
xd,Sprint 33,9,63.0,85.0,2014-08-06 00:06:42.832000+00:00,2014-08-26 00:06:00+00:00,64.0,19.0,0.7411764705882353,"['dturanski' 'eric.bottard' 'thomas.risberg' 'grussell' 'mark.pollack'
 'hillert' 'pperalta']","['mark.fisher' 'iperumal' 'thomas.risberg' 'hillert' 'mark.pollack' nan
 'dturanski' 'grenfro' 'eric.bottard' 'pperalta' 'kparikh' 'grussell']",12.0,0.0,5.0,7,0.5263157894736842,0.0,32.0,1.8333333333333333,0.5454545454545455,9.0,xd_Sprint 33
xd,Sprint 34,10,23.0,42.0,2014-08-27 18:08:12.668000+00:00,2014-09-19 18:08:00+00:00,48.0,22.0,0.5476190476190477,['eric.bottard' 'iperumal' 'dturanski' 'mbogoevici' 'grenfro'],"['dturanski' 'eric.bottard' 'thomas.risberg' 'grussell' 'mark.pollack'
 'hillert' 'pperalta']",7.0,3.0,5.0,5,0.8333333333333334,0.5,33.0,2.3333333333333335,0.42857142857142855,4.6,xd_Sprint 34
xd,Sprint 35,13,22.0,42.0,2014-09-22 17:29:11.228000+00:00,2014-09-30 17:29:00+00:00,27.0,7.0,0.5238095238095238,['thomas.risberg' 'iperumal' 'mbogoevici' 'pperalta' 'hillert'],['eric.bottard' 'iperumal' 'dturanski' 'mbogoevici' 'grenfro'],5.0,3.0,3.0,5,0.6,0.6,34.0,2.0,0.5,4.4,xd_Sprint 35
xd,Sprint 36,28,73.0,102.0,2014-10-06 19:22:27.837000+00:00,2014-10-18 06:23:00+00:00,92.0,11.0,0.7156862745098039,"[nan 'mbogoevici' 'pperalta' 'dturanski' 'mminella' 'mark.fisher'
 'thomas.risberg' 'eric.bottard' 'hillert' 'grenfro' 'iperumal' 'liujiong'
 'mark.pollack']",['thomas.risberg' 'iperumal' 'mbogoevici' 'pperalta' 'hillert'],5.0,8.0,0.0,13,0.0,0.8888888888888888,35.0,2.3333333333333335,0.42857142857142855,5.615384615384615,xd_Sprint 36
xd,Sprint 37,36,79.0,137.0,2014-10-20 18:06:25.222000+00:00,2014-11-01 01:06:00+00:00,131.0,11.0,0.5766423357664233,"['pperalta' 'chrisschaefer' 'eric.bottard' 'mark.fisher' 'grenfro'
 'thomas.risberg' 'mbogoevici' 'sabby' 'hillert' 'dturanski' nan
 'jvalkeal' 'iperumal' 'grussell']","[nan 'mbogoevici' 'pperalta' 'dturanski' 'mminella' 'mark.fisher'
 'thomas.risberg' 'eric.bottard' 'hillert' 'grenfro' 'iperumal' 'liujiong'
 'mark.pollack']",13.0,4.0,3.0,14,0.2222222222222222,0.2962962962962963,36.0,2.1666666666666665,0.46153846153846156,5.642857142857143,xd_Sprint 37
xd,Sprint 38,56,129.0,175.0,2014-11-03 20:09:29.715000+00:00,2014-11-19 05:09:00+00:00,231.0,15.0,0.7371428571428571,"['grenfro' 'iperumal' 'hillert' 'thomas.risberg' 'dturanski' 'mbogoevici'
 'grussell' 'mark.fisher' 'sabby' nan 'eric.bottard' 'kparikh' 'jvalkeal'
 'liujiong']","['pperalta' 'chrisschaefer' 'eric.bottard' 'mark.fisher' 'grenfro'
 'thomas.risberg' 'mbogoevici' 'sabby' 'hillert' 'dturanski' nan
 'jvalkeal' 'iperumal' 'grussell']",14.0,2.0,2.0,14,0.14285714285714285,0.14285714285714285,37.0,1.6666666666666667,0.6,9.214285714285714,xd_Sprint 38
